,latitude,longitude,precinct,zip
538,37.3081463195,-122.086378251,085-3600,95014.0
539,37.3081278545,-122.077626029,085-3600,95014.0
540,37.3110417707,-121.819961222,085-1852,95117.0
541,37.3114673386,-121.772205673,085-1794,95117.0
542,37.3104348515,-121.843833441,085-1721,95120.0
543,37.3058228677,-121.838240191,085-1719,95129.0
544,37.3069615364,-121.91361021,085-1198,95126.0
545,37.3074180699,-121.820781464,085-1717,95121.0
546,37.3065125023,-121.913601718,085-1380,95014.0
547,37.3070104625,-121.810821147,085-1846,95121.0
548,37.3051836396,-121.94051291,085-1000,95129.0
549,37.3054118675,-121.879733288,085-1990,95129.0
550,37.2993993814,-121.771307495,085-1840,95121.0
551,37.3036496818,-122.00546357,085-1119,95129.0
552,37.3056548996,-121.838220271,085-1720,95129.0
553,37.3048431195,-121.878555157,085-1000,95121.0
554,37.3040069533,-121.88176489,085-1661,95121.0
555,37.3006506641,-121.858380599,085-1740,95121.0
556,37.3007915085,-122.075213831,085-5000,95014.0
557,37.3009771166,-122.043291361,085-3636,95070.0
558,37.3003381479,-122.073076353,085-5000,95014.0
559,37.3015398587,-121.945375147,085-1607,93953.0
560,37.3030201471,-121.816544957,085-1727,95121.0
561,37.3029680996,-121.807245942,085-1845,95121.0
562,37.2999454469,-121.844863669,085-1767,95121.0
563,37.3011113739,-121.857586109,085-1000,95121.0
564,37.2973665923,-122.050373682,085-5000,95070.0
565,37.2968922616,-122.068695154,085-5000,95014.0
566,37.2958965256,-122.084383703,085-5000,95014.0
567,37.2993993814,-121.771307495,085-1796,95121.0
568,37.2988990128,-121.756554133,085-1000,95076.0
569,37.297627342,-121.880398677,085-1672,95125.0
570,37.2983089715,-121.812061057,085-1726,95121.0
571,37.29848359,-121.755527722,085-1000,95121.0
572,37.2941310244,-122.031471441,085-1133,95125.0
573,37.2969032223,-121.750550269,085-5000,95132.0
574,37.294860469,-121.908755406,085-1000,95125.0
575,37.2947134328,-121.872760838,085-1000,95125.0
576,37.2943055533,-121.873081685,085-1000,95125.0
577,37.2946856103,-121.810117519,085-1991,95121.0
578,37.2918518174,-121.869983314,085-5000,95125.0
579,37.2901911436,-121.715303531,085-1000,95135.0
580,37.2946006444,-121.713547908,085-1000,95125.0
581,37.2906968357,-122.023124657,085-4721,94086.0
582,37.2898277231,-121.870650588,085-5913,95125.0
583,37.2892139038,-122.068735171,085-3600,95014.0
584,37.2891067832,-122.068734643,085-5000,95014.0
585,37.2869187881,-122.152429523,085-2816,95006.0
586,37.2905804258,-121.809689095,085-5000,95121.0
587,37.2904148356,-121.818058118,085-5000,95111.0
588,37.2898878238,-121.818905849,085-1729,95111.0
589,37.2865127931,-122.07838866,085-5000,95014.0
590,37.286512085,-122.078237381,085-5000,95014.0
591,37.2865016867,-122.076000849,085-5000,94041.0
592,37.2891188421,-121.864986628,085-5884,95125.0
593,37.2864778367,-122.065439331,085-3600,95014.0
594,37.2856616822,-122.059519562,085-5000,95018.0
595,37.2886589959,-121.882091646,085-1000,95125.0
596,37.2851488841,-121.762558861,085-1792,95135.0
597,37.2853668636,-122.054913675,085-4700,95070.0
598,37.2870881285,-121.947330337,085-3809,95008.0
599,37.2870656748,-121.936856702,085-3803,95128.0
600,37.276082633,-121.586761081,085-5000,95130.0
601,37.2844712873,-121.920393765,085-1632,95135.0
602,37.2755639517,-122.069895935,085-5000,94043.0
603,37.2843790897,-121.920550145,085-1650,95135.0
604,37.2835824207,-121.976630174,085-1158,95130.0
605,37.2830491936,-121.881759358,085-1000,95111.0
606,37.2843856534,-121.717615452,085-5461,95135.0
607,37.2846240723,-121.873591425,085-1986,95135.0
608,37.2852270969,-121.80934438,085-5879,95121.0
609,37.2852270969,-121.80934438,085-1000,95121.0
610,37.2792099031,-122.063824077,085-6664,95008.0
611,37.2842049217,-121.809278422,085-1000,95121.0
612,37.2830491936,-121.881759358,085-1968,95111.0
613,37.2823977331,-121.814940924,085-5000,95111.0
614,37.2789003737,-122.064481483,085-6678,95008.0
615,37.278714472,-121.803319867,085-5000,95008.0
616,37.2798173669,-121.95705434,085-3827,95008.0
617,37.2812156412,-121.758752,085-1835,95111.0
618,37.2788228678,-121.922060847,085-1996,95008.0
619,37.281590818,-121.790936738,085-1000,95111.0
620,37.281590818,-121.790936738,085-1000,95111.0
621,37.279110126,-121.923371844,085-1995,95008.0
622,37.2792957011,-121.900576772,085-1918,95008.0
623,37.2792002204,-121.766696907,085-1828,95008.0
624,37.2793623608,-121.794839185,085-1000,95008.0
625,37.27847042,-121.878108499,085-1000,95003.0
626,37.2793449213,-121.794554801,085-1000,95008.0
627,37.2757968063,-122.063861423,085-5000,95130.0
628,37.2791421345,-121.80274641,085-5888,95008.0
629,37.2750414969,-122.068630351,085-5000,94020.0
630,37.2785210065,-121.809029313,085-1000,95121.0
631,37.2786385118,-121.806377758,085-1000,95008.0
632,37.2787295974,-121.738956295,085-1593,95008.0
633,37.2768315759,-121.879637547,085-1000,95130.0
634,37.277018288,-121.805607008,085-1857,95130.0
635,37.2736339991,-121.496535001,085-5000,95832.0
636,37.2722934146,-122.143286377,085-2811,94022.0
637,37.2756646853,-121.876991254,085-1000,95130.0
638,37.2756890307,-121.851501312,085-1000,95136.0
639,37.2747415204,-121.93382717,085-1902,94020.0
640,37.2748882631,-121.839946545,085-1747,95136.0
641,37.2740893652,-121.825278047,085-1856,95111.0
642,37.2720408883,-122.072700604,085-5000,94021.0
643,37.2720191978,-122.070172112,085-6665,94043.0
644,37.2733173232,-121.896005136,085-1919,95125.0
645,37.2732131892,-121.822115873,085-1000,95111.0
646,37.2723163744,-121.953549178,085-3818,95008.0
647,37.2689058259,-121.833922301,085-1207,95136.0
648,37.2705007638,-122.003043366,085-4700,95129.0
649,37.2729799098,-121.814137754,085-1877,95111.0
650,37.270484118,-122.001815251,085-4707,95129.0
651,37.2729609844,-121.744205592,085-5458,95013.0
652,37.2676845964,-122.077532454,085-5000,95014.0
653,37.2710965814,-121.87817712,085-1000,95003.0
654,37.269502194,-121.99562342,085-4700,95136.0
655,37.2676001582,-122.077504896,085-5000,95014.0
656,37.2688603475,-121.771326239,085-5886,95136.0
657,37.2678343264,-121.893763338,085-1935,95118.0
658,37.2691060864,-121.756768435,085-5000,95136.0
659,37.2670865382,-121.796324426,085-1000,95136.0
660,37.2662498119,-121.820200508,085-1209,95136.0
661,37.2636344916,-121.944998319,085-3845,95124.0
662,37.2656210947,-121.865911821,085-1057,95136.0
663,37.2659301924,-121.827788356,085-1208,95111.0
664,37.2631276053,-121.815029997,085-1211,95121.0
665,37.2657395739,-121.786763641,085-1595,95119.0
666,37.2625022517,-121.831006951,085-5897,95123.0
667,37.2575763043,-121.696022951,085-5000,95124.0
668,37.2604290868,-121.981444786,085-3728,95070.0
669,37.2583078397,-121.973174121,085-3700,95124.0
670,37.2616577229,-121.800307786,085-1861,95127.0
671,37.2590185102,-121.798352977,085-1000,95616.0
672,37.2588993361,-121.813812589,085-1266,95121.0
673,37.2615569977,-121.739590944,085-1000,95138.0
674,37.2589271922,-121.963981646,085-3700,95124.0
675,37.2603260347,-121.810119837,085-1210,95121.0
676,37.2571738821,-122.004390606,085-4740,95124.0
677,37.2579127092,-121.88336201,085-1941,95112.0
678,37.2592749847,-121.79029726,085-1000,95119.0
679,37.2585086685,-121.747542419,085-1000,95138.0
680,37.2571072874,-121.793033015,085-1000,95124.0
681,37.2571840833,-121.798967166,085-1000,95124.0
682,37.256916855,-121.793208411,085-1000,95124.0
683,37.255809435,-121.86616391,085-1994,95118.0
684,37.2557753439,-121.858974548,085-1204,95118.0
685,37.2543538519,-121.729859826,085-5000,95138.0
686,37.2554565979,-121.858968757,085-1000,95118.0
687,37.2550595259,-121.842854661,085-1254,95118.0
688,37.2507468328,-121.954396268,085-3771,95008.0
689,37.2543538519,-121.729859826,085-5000,95138.0
690,37.2509272841,-121.99531389,085-3784,95130.0
691,37.2508436678,-121.931302288,085-5813,95124.0
692,37.250582777,-121.943222297,085-1963,95124.0
693,37.2508556047,-121.875256357,085-1000,95118.0
694,37.2504245594,-121.869931916,085-1999,95118.0
695,37.2513150849,-121.825149458,085-1221,95111.0
696,37.2513525459,-121.821836026,085-1222,95123.0
697,37.2504776903,-121.830867653,085-1000,95123.0
698,37.2472754241,-121.965445837,085-3700,94060.0
699,37.2467787698,-121.8296955,085-1000,95123.0
700,37.2460388512,-121.8883976,085-1945,95118.0
701,37.2457839395,-121.887193756,085-1000,95118.0
702,37.245305594,-121.888067895,085-1015,95118.0
703,37.241723507,-122.002272817,085-5770,95129.0
704,37.2431312633,-121.947988519,085-5775,95123.0
705,37.243406424,-121.937657043,085-1964,95053.0
706,37.2426662849,-121.992374389,085-5760,95030.0
707,37.2424013446,-121.878382036,085-1000,94517.0
708,37.2425324811,-121.803950441,085-1274,95123.0
709,37.2391289161,-121.885505473,085-1000,95118.0
710,37.2412341634,-121.723844404,085-1000,95138.0
711,37.2392709909,-121.862316438,085-5000,95123.0
712,37.2342560545,-121.989554524,085-3782,95030.0
713,37.2361863688,-121.950214264,085-5747,95134.0
714,37.2364841679,-121.945318458,085-5772,93953.0
715,37.2365650847,-121.854862132,085-1000,95136.0
716,37.235413173,-121.768815255,085-1263,95139.0
717,37.2353923338,-121.822043601,085-1232,95123.0
718,37.2318033008,-121.777712921,085-1000,95119.0
719,37.2311228076,-121.984188144,085-3763,95030.0
720,37.2296041698,-121.952754407,085-5746,95050.0
721,37.2315925163,-121.846433187,085-1000,95119.0
722,37.2293927208,-121.991663083,085-3761,95030.0
723,37.2293927208,-121.991663083,085-0,95030.0
724,37.2287045766,-122.002511253,085-5781,95030.0
725,37.2282885878,-122.018036516,085-5000,94085.0
726,37.2299948853,-121.796633359,085-1240,95119.0
727,37.2293318239,-121.870489617,085-1023,95119.0
728,37.2278109383,-121.817531759,085-5000,95119.0
729,37.2247430264,-121.841790356,085-6021,95139.0
730,37.2216859701,-121.922042623,085-3738,95032.0
731,37.2262686223,-121.903788676,085-1031,95139.0
732,37.2241717413,-122.050925049,085-5000,95030.0
733,37.2264535124,-121.794164118,085-1000,95119.0
734,37.2252684902,-121.840866514,085-5905,93940.0
735,37.2236635613,-121.910046746,085-3700,95110.0
736,37.2247346562,-121.791125474,085-1000,95139.0
737,37.223987192,-121.79068386,085-1289,95139.0
738,37.2208074428,-121.821341816,085-5894,95139.0
739,37.2218134574,-121.911649351,085-3739,94539.0
740,37.2213777341,-121.867329981,085-1034,95030.0
741,37.2216497662,-121.862139916,085-1038,95030.0
742,37.220836369,-121.847670212,085-1051,95120.0
743,37.2190575956,-122.030993885,085-5000,95030.0
744,37.2202687848,-121.783887222,085-5000,95119.0
745,37.2189289249,-121.932079826,085-3727,95032.0
746,37.2139841253,-121.880079007,085-5901,95032.0
747,37.2168835525,-122.03551126,085-6673,95032.0
748,37.2190503775,-121.756709207,085-1000,95139.0
749,37.2158637828,-121.764743746,085-5000,95139.0
750,37.2188437656,-121.782272573,085-5000,95119.0
751,37.2190503775,-121.756709207,085-1000,95139.0
752,37.2185149282,-121.757141554,085-5000,95139.0
753,37.2169150668,-121.760355095,085-5000,95032.0
754,37.2164952936,-121.894593185,085-1000,95032.0
755,37.2158637828,-121.764743746,085-1000,95139.0
756,37.2169150668,-121.760355095,085-1000,95032.0
757,37.2166775249,-121.760828483,085-1000,95013.0
758,37.2096560563,-121.976533369,085-5762,95030.0
759,37.2135753407,-122.02190579,085-5745,94518.0
760,37.2122352051,-121.953166576,085-5789,95010.0
761,37.2142782979,-121.956285735,085-5788,95008.0
762,37.215663138,-121.793773182,085-5000,95013.0
763,37.2140149039,-121.798408534,085-5908,95013.0
764,37.2133050133,-121.985905756,085-3700,95130.0
765,37.2136000961,-121.890677278,085-5793,95118.0
766,37.2139643476,-121.798478061,085-5000,95616.0
767,37.2071128274,-121.823824318,085-1075,95111.0
768,37.2021440341,-121.839171471,085-1092,95120.0
769,37.2069128879,-121.776156529,085-5000,95039.0
770,37.2034042861,-121.829855579,085-1045,95123.0
771,37.1979790027,-121.833091538,085-1072,95123.0
772,37.20194526,-121.778812,085-5927,95148.0
773,37.2006336595,-121.882354982,085-5000,95112.0
774,37.1828730779,-121.872141864,085-5000,95120.0
775,37.188290768,-121.780109962,085-6023,95120.0
776,37.1935673389,-121.861649555,085-5000,95120.0
777,37.1968113745,-121.85608434,085-5000,95120.0
778,37.1840748616,-121.814234273,085-1041,95120.0
779,37.1901145679,-121.765409114,085-1000,95139.0
780,37.185523369,-121.785093758,085-1000,95119.0
781,37.188290768,-121.780109962,085-5000,95120.0
782,37.1880726508,-121.785190729,085-1000,95119.0
783,37.1796406546,-121.994495854,085-5754,95033.0
784,37.1848369553,-121.759216057,085-1000,95012.0
785,37.1837620313,-121.815447541,085-5904,95120.0
786,37.1800401802,-121.785032263,085-1000,95119.0
787,37.1800401802,-121.785032263,085-1000,95119.0
788,37.1788190284,-121.785021605,085-1000,95119.0
789,37.1016157185,-121.229551336,085-5000,95363.0
790,37.1744866155,-121.784938677,085-1000,95119.0
791,37.1718848304,-121.78783561,085-1000,95119.0
792,37.1660914747,-121.629402562,085-1000,95322.0
793,37.1717623133,-121.79680925,085-5000,95006.0
794,37.1595751979,-121.911856036,085-5742,94539.0
795,37.1650885638,-121.803557903,085-5000,95127.0
796,37.1660914747,-121.629402562,085-1000,95322.0
797,37.1650885638,-121.803557903,085-5000,95127.0
798,37.1649888539,-121.633394536,085-3900,93906.0
799,37.1645633214,-121.807272573,085-5000,95121.0
800,37.1627571929,-121.830721138,085-5000,95123.0
801,37.1584011962,-121.786546776,085-5000,95119.0
802,37.1521463879,-121.99711669,085-5744,95033.0
803,37.1563157731,-121.971660348,085-5755,95033.0
804,37.1562304571,-121.901569228,085-5000,95033.0
805,37.1529930067,-121.985162951,085-5743,95033.0
806,37.1473363197,-121.896469343,085-5000,95131.0
807,37.1473363197,-121.896469343,085-5000,95131.0
808,37.146914108,-121.823474184,085-5000,95111.0
809,37.1430697891,-121.818908084,085-5000,95111.0
810,37.1437731459,-121.81654612,085-5000,95121.0
811,37.1431466862,-121.816929688,085-5000,95121.0
812,37.1430697891,-121.818908084,085-5000,95111.0
813,37.1327593888,-121.821138325,085-5000,95111.0
814,37.1352193032,-121.891828068,085-5000,95125.0
815,37.122269504,-121.830221671,085-5000,95123.0
816,37.130989341,-121.572684389,085-5000,95046.0
817,37.1172032932,-121.907068936,085-5000,95110.0
818,37.122269504,-121.830221671,085-5000,95123.0
819,37.1135372788,-121.839114389,085-5000,95017.0
820,37.1141563369,-121.835513882,085-5000,95122.0
821,37.1057840507,-121.842329835,085-5000,95120.0
822,37.1076105112,-121.803096645,085-6034,95127.0
823,37.1075208149,-121.635085554,085-5000,95046.0
824,37.0542226135,-121.765320603,085-5921,95139.0
825,37.0555432976,-121.695607985,085-5988,95041.0
826,37.0542226135,-121.765320603,085-5000,95139.0
827,37.0542226135,-121.765320603,085-5920,95139.0
828,37.0380803389,-121.57192734,085-3992,95020.0
829,37.0352278173,-121.606776692,085-3981,93905.0
830,37.0346227917,-121.582641111,085-3985,95020.0
831,37.0330181965,-121.597613888,085-3986,95046.0
832,37.0278869536,-121.614923468,085-3965,95020.0
833,37.0280509343,-121.598138497,085-3982,95046.0
834,37.0278869536,-121.614923468,085-3983,95020.0
835,37.0223377983,-121.591496763,085-3993,95020.0
836,37.0127143158,-121.631824698,085-3984,95004.0
837,37.001160319,-121.599387624,085-3989,95046.0
838,37.0002977948,-121.565746711,085-3960,95020.0
839,36.9995930111,-121.568216002,085-3970,95020.0
840,36.9871739902,-121.527285108,085-3900,95234.0
841,36.9871739902,-121.527285108,085-0,95234.0
842,36.9871739902,-121.527285108,085-0,95234.0
843,36.9346461806,-121.551924961,085-5000,95020.0
844,37.3530588338,-122.014108331,085-4000,95066.0
845,37.352621748,-122.014108074,085-4000,94087.0
846,37.0953647637,-121.616301791,085-3938,95046.0
847,37.3124268765,-121.656440064,085-6028,95135.0
848,37.2180771257,-121.427536094,085-5000,95032.0
849,37.2244928798,-121.778874441,085-6036,95139.0
850,37.2181184937,-121.423173234,085-5000,95032.0
851,37.2202898415,-121.782812544,085-5000,95119.0
852,37.2186120957,-121.782170718,085-5000,95119.0
853,37.2181184937,-121.423173234,085-5000,95032.0
854,37.1895749752,-121.413116014,085-5000,95120.0
855,37.1892727549,-121.445367577,085-5000,95838.0
856,37.1766570535,-121.373691133,085-5000,95037.0
857,37.1766570535,-121.373691133,085-0,95037.0
858,37.1473406072,-121.633044883,085-3907,93906.0
859,37.1441227347,-121.626916621,085-3916,95037.0
860,37.1441227347,-121.626916621,085-3937,95037.0
861,37.1417035916,-121.569475489,085-5000,95037.0
862,37.1304170211,-121.644541278,085-3943,93962.0
863,37.1310774364,-121.557137183,085-5000,95020.0
864,37.1299015102,-121.637972526,085-3914,93924.0
865,37.1010244983,-121.556312143,085-5000,95046.0
866,37.1010244983,-121.556312143,085-0,95046.0
867,37.0979830459,-121.572988723,085-5000,95046.0
868,37.1874235313,-121.585973695,085-1000,95037.0
869,37.1559322752,-121.802480573,085-5000,95127.0
870,37.1459216606,-121.777666724,085-1000,95148.0
871,37.2337593,-121.765707517,085-1886,95139.0
872,37.2351392995,-121.734997163,085-1000,95138.0
873,37.233357034,-121.738659651,085-5000,95013.0
874,37.2305841426,-121.747571504,085-1000,95119.0
875,37.226541756,-121.751356349,085-1000,95139.0
876,37.2228322001,-121.747088494,085-5000,95030.0
877,37.1635591028,-121.684622322,085-6002,95033.0
878,37.1634194424,-121.68483899,085-6031,95033.0
879,37.1872589267,-121.619856769,085-1000,95140.0
880,37.1772247839,-121.67826267,085-1253,95037.0
881,37.1679185931,-121.64940189,085-6040,95037.0
882,37.2390519259,-121.961399113,085-3757,95117.0
883,37.3206896191,-121.995867523,085-3654,95129.0
884,37.3206896191,-121.995867523,085-1000,95129.0
885,37.3209492514,-121.995767877,085-1134,95129.0
886,37.3098206464,-121.998116887,085-1117,95129.0
887,37.3096425511,-121.996246066,085-1118,95129.0
888,37.3086487182,-121.992948992,085-1000,95129.0
889,37.176911619,-121.73285584,085-5000,95138.0
890,37.1479478433,-121.773995932,085-1071,95148.0
891,37.4435231436,-122.167479402,085-2004,94301.0
892,37.4270233754,-122.148321745,085-2005,94301.0
893,37.4081161738,-122.108402493,085-2013,94306.0
894,37.4291482315,-122.122518133,085-2025,94306.0
895,37.4408766459,-122.147461657,085-2046,94301.0
896,37.3847500147,-122.188824927,085-2124,94304.0
897,37.4089071825,-122.117971792,085-2006,94306.0
898,37.3639579082,-122.168733278,085-2126,94305.0
