,District,School Code,School Name,number,score,vote
245,Chino Valley Unified,3630522,Ruben S. Ayala High,59,56.0508474576,0.56642519685
246,Elk Grove Unified,105916,Monterey Trail High,98,52.1836734694,0.53358802929
247,San Diego Unified,3730884,Scripps Ranch High,34,79.5,0.602946365561
248,Fremont Unified,138693,Washington High,41,51.2926829268,0.759161490683
249,Modesto City High,5034913,Robert Elliott Alternative Ed,12,8.0,0.557129407737
250,Fontana Unified,3630555,Fontana Miller (A. B.) High,15,40.0,0.598276322822
251,West Contra Costa Unified,730598,Hercules High,89,41.1235955056,0.796276929513
252,Chaffey Joint Union High,3630571,Rancho Cucamonga High,202,59.4257425743,0.475426024151
253,Jurupa Unified,114157,Patriot High,11,64.0,0.588575560376
254,Rialto Unified,3630597,Rialto High,35,40.0,0.797048080953
255,Morongo Unified,3636743,Twentynine Palms High,13,54.0,0.330801687764
256,New Haven Unified,134668,James Logan High,114,46.4912280702,0.816524839006
257,Corona-Norco Unified,3331600,Corona High,44,72.7727272727,0.47779425263
258,Pleasanton Unified,130583,Amador Valley High,24,62.5,0.670665009323
259,Los Angeles Unified,119727,Ramon C. Cortines School of V,25,60.12,0.854956965253
260,Los Angeles Unified,1931526,Carson Senior High,92,30.7717391304,0.776502242152
261,Anaheim Union High,3036712,Savanna High,24,45.75,0.685525159022
262,Capistrano Unified,3030574,Aliso Niguel High,28,64.6785714286,0.504467148292
263,Los Angeles Unified,1932847,Los Angeles Center for Enrich,47,68.1063829787,0.740799366838
264,Long Beach Unified,1936947,Polytechnic High,395,49.4278481013,0.836324705586
265,Walnut Valley Unified,1932862,Diamond Bar High,52,59.6923076923,0.57246031746
266,San Francisco Unified,3833407,Lowell High,11,73.0,0.826167975509
267,Dublin Unified,132704,Dublin High,72,62.4444444444,0.700857618296
268,Centinela Valley Union High,1934926,Lawndale High,36,58.6666666667,0.75959933222
269,Sacramento City Unified,101972,Rosemont High,48,47.875,0.620729256388
270,Los Angeles Unified,1933241,Gardena Senior High,86,21.1395348837,0.739858156028
271,Los Angeles Unified,1939040,Venice Senior High,47,44.4893617021,0.805606900801
272,East Side Union High,4335204,Oak Grove High,42,23.7857142857,0.723253757737
273,Colton Joint Unified,3632742,Colton High,14,36.0,0.621570090359
274,Lincoln Unified,3933801,Lincoln High,83,48.4457831325,0.594881537774
275,Oakland Unified,110189,McClymonds High,47,9.40425531915,0.836138613861
276,Los Angeles Unified,124529,Rancho Dominguez Preparatory,65,29.6,0.737823921668
277,San Juan Unified,3432051,Del Campo High,35,51.5142857143,0.486412512219
278,Los Angeles Unified,1932920,Fairfax Senior High,80,49.875,0.843086361491
279,Vallejo City Unified,4830147,Bethel (Jesse M.) High,132,30.7575757576,0.737650351766
280,Moreno Valley Unified,3333770,Moreno Valley High,60,28.3,0.600726019361
281,San Ramon Valley Unified,730051,California High,28,57.4285714286,0.689691871072
282,Hesperia Unified,3630746,Sultana High,26,57.5,0.346627880273
283,Fontana Unified,108191,Summit High,119,52.9663865546,0.598276322822
284,Oceanside Unified,3735206,Oceanside High,57,65.9298245614,0.585771868293
285,Kern Union High,116392,Independence High,60,49.9333333333,0.815833333333
286,Redlands Unified,3630779,Redlands East Valley High,31,55.1290322581,0.560438237419
287,Lodi Unified,108225,Ronald E. McNair High,25,39.92,0.568053440739
288,Victor Valley Union High,3630787,Silverado High,105,37.0095238095,0.562874603361
289,Centinela Valley Union High,1935048,Leuzinger High,24,17.0,0.75959933222
290,Los Angeles Unified,1933001,King/Drew Medical Magnet High,141,59.8156028369,0.855679055228
291,Walnut Valley Unified,1939149,Walnut High,55,61.7454545455,0.622432392493
292,Sweetwater Union High,3731064,Chula Vista Senior High,11,45.0,0.754016957886
293,Long Beach Unified,1996503,Renaissance High for the Arts,29,76.0,0.836324705586
294,Tracy Joint Unified,3938008,Tracy High,35,65.7142857143,0.628774661119
295,Downey Unified,1939164,Warren High,28,67.2857142857,0.687788741231
296,Beverly Hills Unified,1930981,Beverly Hills High,58,53.3793103448,0.720806916427
297,Fairfield-Suisun Unified,4833000,Fairfield High,77,33.6363636364,0.649664153932
298,Roseville Joint Union High,116459,Antelope High,61,59.0327868852,0.514728477984
299,Orange County Department of Education,3030764,Access County Community,60,11.75,0.554275122895
300,Antioch Unified,730861,Antioch High,62,36.8548387097,0.671317619435
301,Antelope Valley Union High,100081,William J. (Pete) Knight High,260,34.9846153846,0.55445193331
302,Redondo Beach Unified,1937143,Redondo Union High,105,65.7619047619,0.71605516872
303,Berkeley Unified,134924,Berkeley Technology,17,8.0,0.95595970901
304,West Contra Costa Unified,732941,El Cerrito Senior High,130,30.7076923077,0.889901823282
305,Alameda City Unified,132878,Encinal High,55,48.9636363636,0.891270112975
306,Elk Grove Unified,3430170,Valley High,11,27.0,0.810262114997
307,Benicia Unified,4831004,Benicia High,72,46.4861111111,0.689301416707
308,Fairfield-Suisun Unified,4830170,Rodriguez (Angelo) High,183,47.1530054645,0.658152554234
309,San Lorenzo Unified,130849,Arroyo High,51,41.1568627451,0.789598540146
310,Apple Valley Unified,3630894,Granite Hills High,44,45.5681818182,0.285087719298
311,Pasadena Unified,1931062,Blair High,50,54.14,0.756913385827
312,Saddleback Valley Unified,3034956,Mission Viejo High,14,86.0,0.475959441779
313,Natomas Unified,102236,Inderkum High,82,38.9146341463,0.673297678059
314,Redlands Unified,3635042,Redlands Senior High,37,70.3513513514,0.560438237419
315,Antelope Valley Union High,1996644,R. Rex Parris High,14,7.0,0.5248
316,Kern Union High,100198,Golden Valley High,11,18.0,0.568197553658
317,ABC Unified,1933159,Gahr (Richard) High,146,56.0821917808,0.669346150659
318,Davis Joint Unified,5732201,Davis Senior High,11,73.0,0.521778584392
319,Rialto Unified,3633005,Eisenhower Senior High,53,37.7169811321,0.797048080953
320,San Juan Unified,3432317,El Camino Fundamental High,27,51.9259259259,0.613677778969
321,Antioch Unified,110494,Bidwell Continuation High,15,7.0,0.671317619435
322,Chino Valley Unified,3631017,Chino Hills High,113,66.610619469,0.56642519685
323,Burbank Unified,1931187,Burbank High,33,57.9090909091,0.687874685747
324,Fontana Unified,120758,Jurupa Hills High,12,58.0,0.782992589478
325,Elk Grove Unified,3430329,"Rio Cazadero High, Cont.",11,18.0,0.810262114997
326,Stockton Unified,3932100,Edison High,30,29.8,0.651608986035
327,Chaffey Joint Union High,3631058,Los Osos High,166,67.4939759036,0.432260912753
328,Alvord Unified,3330008,La Sierra High,49,71.1836734694,0.641564318035
329,Hanford Joint Union High,1630169,Hanford West High,27,48.5185185185,0.41235459286
330,Irvine Unified,3035102,University High,11,73.0,0.631859982201
331,Burbank Unified,1931237,Burroughs High,42,64.3095238095,0.808108640031
332,Riverside Unified,3330024,Arlington High,27,55.8888888889,0.512108731466
333,Center Joint Unified,3430378,Center High,62,46.7419354839,0.514728477984
334,Centinela Valley Union High,1930239,Lloyde (R. K.) High,20,16.0,0.75959933222
