,District,School Code,School Name,number,score,vote
1273,Fort Sage Unified,1833409,Herlong High,29,17.5862068966,0.200417536534
1274,Los Angeles Unified,1931716,Valley Alternative Magnet,101,66.3366336634,0.768974432634
1275,Kern County Office of Education,1530310,Kern County Community,1015,4.04729064039,0.42465976693
1276,Sacramento City Unified,3430865,West Campus,359,87.4484679666,0.797459584296
1277,La Honda-Pescadero Unified,4135331,Pescadero High,32,25.0,0.680900621118
1278,Los Angeles Unified,102137,Aggeler Community Day,18,11.0,0.545961333175
1279,Elk Grove Unified,3430873,Franklin High,677,50.7459379616,0.635654169855
1280,William S. Hart Union High,1931740,Saugus High,267,42.063670412,0.45738545338
1281,San Ramon Valley Unified,113118,Dougherty Valley High,44,68.2727272727,0.711773832098
1282,Twin Rivers Unified,3430881,Vista Nueva Career and Tech,39,10.0,0.606024488027
1283,Central Unified,1030626,Central High East Campus,1678,35.2342073897,0.586681844052
1284,Los Angeles Unified,1939941,John F. Kennedy High,1271,46.6782061369,0.607977991747
1285,Madera County Office of Education,2030054,Enterprise Secondary,33,9.21212121212,0.241271495571
1286,Kern Union High,1530344,Stockdale High,351,44.9002849003,0.815833333333
1287,Wasco Union High,1530351,"Independence High, Cont.",55,5.52727272727,0.391639871383
1288,Oxnard Union High,5634548,Oxnard High,1254,39.8437001595,0.647087467283
1289,Azusa Unified,1931765,Sierra High,129,9.0,0.461583577713
1290,Cotati-Rohnert Park Unified,4930046,El Camino High,46,7.0,0.729064800041
1291,Kern Union High,1530369,Centennial High,271,56.741697417,0.298972449739
1292,Los Banos Unified,2431492,"San Luis High, Cont.",43,12.0,0.609182058047
1293,Las Virgenes Unified,1931781,Calabasas High,60,45.0,0.64766536965
1294,Hemet Unified,113159,Tahquitz High,814,34.5995085995,0.410739052903
1295,Southern Kern Unified,1530377,Lincoln (Abraham) Altern.,11,18.0,0.479087452471
1296,Kern Union High,1530385,Ridgeview High,1058,40.7967863894,0.441355674029
1297,Fresno Unified,1030675,Sunnyside High,2209,36.6894522408,0.568887253098
1298,Clovis Unified,1030683,Clovis East High,757,54.4927344782,0.398396767466
1299,Claremont Unified,1931807,"San Antonio High, Cont.",60,11.8,0.593502314996
1300,El Tejon Unified,1530401,Frazier Mountain High,119,33.6218487395,0.304721030043
1301,Perris Union High,113191,Heritage High,1272,42.0,0.502294893861
1302,Esparto Unified,5732904,Esparto High,97,46.7835051546,0.542914171657
1303,Claremont Unified,1931823,Claremont High,501,52.996007984,0.593502314996
1304,Lindsay Unified,5432414,Lindsay Senior High,747,39.3627844712,0.449897750511
1305,Williams Unified,637504,Williams High,211,28.7819905213,0.32895401718
1306,Hemet Unified,3332673,Hemet High,1025,49.6458536585,0.399497487437
1307,Los Angeles Unified,1932888,Downtown Business High,717,62.7991631799,0.854956965253
1308,San Jose Unified,4332110,Broadway High,51,18.0,0.722009598445
1309,San Diego Unified,3731213,Clairemont High,532,34.9511278195,0.604657849339
1310,Los Angeles Unified,1931856,Whitman Continuation,35,22.6571428571,0.816051634629
1311,San Lorenzo Unified,137810,San Lorenzo High,631,28.4912836767,0.789598540146
