,District,District Code,School Code,School Name,number,score,vote
864,Big Valley Joint Unified,64089,1831601,Big Valley Jr. Sr. High,25,39.88,0.183333333333
865,Temecula Valley Unified,75192,3330743,Chaparral High,420,60.9476190476,0.423866370972
866,Los Angeles Unified,64733,1995448,Francisco Bravo Medical Magne,1207,71.9229494615,0.870950978694
867,Fallbrook Union High,68122,3732179,Fallbrook High,1029,39.9076773567,0.408724700334
868,Perris Union High,67207,3330776,The Academy Comm Day,41,7.90243902439,0.599527085125
869,Los Angeles Unified,64733,1995489,Los Angeles Unified Alternativ,568,9.95422535211,0.81433061866
870,Fallbrook Union High,68122,3732195,"Ivy High, Cont.",72,5.93055555556,0.408724700334
871,Santa Clara Unified,69674,4338406,New Valley Cont. High,61,8.37704918033,0.761659933896
872,Biggs Unified,61408,430827,Biggs High,54,40.8148148148,0.404551201011
873,Moreno Valley Unified,67124,3330800,Bayside Community Day,82,9.0,0.600726019361
874,Chaffey Joint Union High,67652,3633906,Montclair High,1959,38.4956610516,0.684804437219
875,Los Angeles Unified,64733,1938554,Sylmar Senior High,1433,35.8129797627,0.824708926261
876,Baldwin Park Unified,64287,1938166,Sierra Vista High,1309,47.3537051184,0.761875699318
877,Fort Bragg Unified,65565,2331361,Fort Bragg High,224,53.9107142857,0.695269788448
878,Campbell Union High,69401,4330239,Leigh High,41,43.8536585366,0.741318214033
879,Palm Springs Unified,67173,3330818,Desert Hot Springs High,1104,32.2826086957,0.528595296234
880,Santa Clara Unified,69674,4330247,Wilson Alternative,113,10.3805309735,0.768776432842
881,Monterey Peninsula Unified,66092,2732808,Monterey High,378,47.5079365079,0.678728493172
882,Santa Clara County Office of Education,10439,4330254,Juvenile Hall,98,0.0,0.773514246947
883,California School for the Deaf-Riverside,31625,3330834,Calif. School for the Deaf,12,8.0,0.55196454629
884,Long Beach Unified,64725,1995539,Calif Acad Math and Science,250,97.68,0.641695637546
885,Beaumont Unified,66993,3330842,Glen View High,54,9.66666666667,0.465511092089
886,Pomona Unified,64907,1995547,Pomona Alternative,22,14.0,0.694546617624
887,Liberty Union High,61721,733980,Liberty High,388,47.8582474227,0.571727092258
888,El Segundo Unified,64535,1932763,El Segundo High,109,74.3027522936,0.697785277368
889,Riverside Unified,67215,3330859,Martin Luther King Jr. High,629,53.7440381558,0.529643427355
890,Liberty Union High,61721,733998,La Paloma High (Continuation),60,1.85,0.571727092258
891,Long Beach Unified,64725,1995570,Educational Partnership High,260,5.55769230769,0.727155394941
892,Palos Verdes Peninsula Unified,64865,1995588,Palos Verdes Penins. High,53,39.5660377358,0.558045395403
893,Travis Unified,70565,4830022,Travis Education Center,11,27.0,0.649664153932
894,East Side Union High,69427,4330312,"Phoenix High, Cont.",13,0.0,0.723253757737
895,Campbell Union High,69401,4338505,Westmont High,134,30.0,0.759295386734
896,Monterey Peninsula Unified,66092,111435,Marina High,308,34.0974025974,0.751621643813
897,ABC Unified,64212,1995596,"ABC Secondary, Altern.",11,0.0,0.669346150659
898,Santa Clara County Office of Education,10439,4330320,County Community,207,2.78743961353,0.773514246947
899,Oxnard Union High,72546,5632849,Hueneme High,1151,33.0434404865,0.593989852999
900,Capistrano Unified,66464,3035987,Junipero Serra,118,9.16949152542,0.43391730904
901,Sequoia Union High,69062,4133716,Menlo-Atherton High,537,32.1210428305,0.862955465587
902,Desert Sands Unified,67058,3330909,Horizon,148,18.3378378378,0.441717002956
903,Las Virgenes Unified,64683,1930080,Agoura High,112,62.3482142857,0.609734381956
904,Capistrano Unified,66464,3036001,San Clemente High,425,51.3576470588,0.404783451842
905,Los Angeles Unified,64733,119651,Sun Valley High,591,21.6717428088,0.750625360785
906,Dixon Unified,70532,4830055,Maine Prairie High (Continuat,33,9.0,0.670484122853
907,Palm Springs Unified,67173,3330925,Ramon Alternative Center,59,8.0,0.748046148121
908,Grossmont Union High,68130,3732336,Granite Hills High,527,44.0493358634,0.44045616003
909,East Side Union High,69427,4330353,"Pegasus High, Cont.",37,5.0,0.800276490201
910,Oakland Unified,61259,136051,Oakland Technical High,714,35.4369747899,0.855087197935
911,Solano County Office of Education,10488,4830071,Solano Juvenile Detention Fac,57,10.3684210526,0.649664153932
912,East Side Union High,69427,4330361,Apollo High,50,12.0,0.796362220492
913,Rowland Unified,73452,1930106,"Santana High, Cont.",77,12.0,0.58049122807
914,Los Angeles Unified,64733,1938307,South Gate Senior High,2055,35.3352798054,0.837803249499
915,Los Angeles Unified,64733,119685,New Open World Academy,227,30.2555066079,0.808906182447
916,Vacaville Unified,70573,4830089,Wood (Will C.) High,449,37.4677060134,0.533185589272
917,Alhambra Unified,75713,1930122,Century High,47,11.0,0.663436301232
918,Los Angeles Unified,64733,119693,UCLA Community,270,37.0185185185,0.823566084788
919,Moreno Valley Unified,67124,3330958,March Valley,114,7.21052631579,0.600726019361
920,Modesto City High,71175,5034905,Modesto High,1180,41.1957627119,0.624695161083
921,Modesto City High,71175,5034913,Robert Elliott Alternative Ed,241,7.51452282158,0.557129407737
922,Los Angeles Unified,64733,119719,School of Engineering and Tech,249,25.4257028112,0.870950978694
923,Montebello Unified,64808,1930155,Schurr High,1691,44.2170313424,0.737907992804
924,Coachella Valley Unified,73676,3330990,Coachella Valley High,1637,36.335980452,0.423395445135
925,Los Angeles Unified,64733,119727,Ramon C. Cortines School of V,950,48.2936842105,0.854956965253
