,District,District Code,School Code,School Name,number,score,vote
278,Temecula Valley Unified,75192,3330495,Rancho Vista High,81,17.2839506173,0.408742194469
279,Sweetwater Union High,68411,3733953,Mar Vista Senior High,566,47.8869257951,0.669663669664
280,Marysville Joint Unified,72736,5835202,Marysville High,298,42.5738255034,0.226726726727
281,Kern County Office of Education,10157,1530310,Kern County Community,778,3.78149100257,0.42465976693
282,Hemet Unified,67082,3330503,Helen Hunt Jackson Alternativ,106,36.4622641509,0.467771639042
283,Fortuna Union High,62810,1233352,East High (Continuation),20,5.0,0.516473887136
284,Mountain View-Los Altos Union High,69609,4334728,Mountain View High,661,73.3328290469,0.829648526077
285,Placer Union High,66894,3131851,Colfax High,283,70.4628975265,0.391708967851
286,Riverside Unified,67215,3330511,Opportunity Program,149,8.19463087248,0.55196454629
287,Sacramento City Unified,67439,3430865,West Campus,266,90.462406015,0.797459584296
288,San Marcos Unified,73791,3730793,Foothills High,11,9.0,0.485431302545
289,Sonora Union High,72389,5530019,"Cassina (Dario) High, Cont.",23,13.0,0.402743379691
290,Santa Cruz City High,69823,4432340,Harbor High,400,49.205,0.838548185232
291,Windsor Unified,75358,4930228,Windsor High,539,50.6864564007,0.690663417876
292,Tustin Unified,73643,102871,Arnold O. Beckman High,875,74.6057142857,0.624855443582
293,Elk Grove Unified,67314,3430873,Franklin High,1011,58.4213649852,0.635654169855
294,Oakland Unified,61259,100826,Mandela High,57,8.64912280702,0.88386797378
295,West Contra Costa Unified,61796,733659,Kennedy High,273,12.9084249084,0.886746643816
296,Salinas Union High,66159,2734556,Salinas High,857,48.065344224,0.752533507682
297,San Ramon Valley Unified,61804,113118,Dougherty Valley High,823,88.2077764277,0.711773832098
298,Murrieta Valley Unified,75200,3330529,Murrieta Valley High,757,69.7767503303,0.551023137622
299,Central Unified,73965,1030626,Central High East Campus,1327,39.290881688,0.586681844052
300,Chino Valley Unified,67678,3631587,Boys Republic High,107,6.64485981308,0.56642519685
301,San Bernardino County Office of Educatio,10363,123364,Bob Murphy Co. Community Day,48,0.0,0.797048080953
302,Madera County Office of Education,10207,2030054,Enterprise Secondary,29,7.03448275862,0.241271495571
303,Kern Union High,63529,1530344,Stockdale High,744,63.7069892473,0.815833333333
304,Hemet Unified,67082,3330537,West Valley High,562,47.5355871886,0.410739052903
305,Garden Grove Unified,66522,3033578,La Quinta High,768,74.3268229167,0.601399900892
306,Sacramento City Unified,67439,3431012,Burbank (Luther) High,644,26.3074534161,0.810262114997
307,Stockton Unified,68676,3932654,Franklin High,747,32.8915662651,0.546288209607
308,Wasco Union High,63859,1530351,"Independence High, Cont.",48,6.39583333333,0.391639871383
309,Jurupa Unified,67090,3330545,Rio Vista High,11,27.0,0.58273381295
310,Gonzales Unified,75473,2730067,Somavia High,16,0.0,0.699789177793
311,Oxnard Union High,72546,5634548,Oxnard High,984,48.4786585366,0.647087467283
312,Azusa Unified,64279,1931765,Sierra High,101,9.0,0.461583577713
313,Val Verde Unified,75242,3330552,Rancho Verde High,1173,47.6427962489,0.553964887475
314,Fortuna Union High,62810,1233402,Fortuna Union High,264,41.0303030303,0.516473887136
315,Perris Union High,67207,3330776,The Academy Comm Day,34,9.08823529412,0.599527085125
316,Mojave Unified,63677,1534460,Mojave Jr./Sr. High,68,19.1323529412,0.3264781491
317,Mt. Diablo Unified,61754,731646,College Park High,690,64.3536231884,0.706974540128
318,Val Verde Unified,75242,3330560,Val Verde High,140,7.9,0.624669797476
319,Kern Union High,63529,1530369,Centennial High,591,66.9137055838,0.298972449739
320,Vacaville Unified,70573,4837803,Vacaville High,748,46.2513368984,0.570959803117
321,Los Banos Unified,65755,2431492,"San Luis High, Cont.",41,10.0,0.609182058047
322,Hemet Unified,67082,113159,Tahquitz High,504,36.1150793651,0.410739052903
323,Campbell Union High,69401,4336137,Prospect High,467,55.9871520343,0.764052462527
324,Fullerton Joint Union High,66514,3033610,"La Vista High, Cont.",165,11.0,0.591143294806
325,Shasta Union High,70136,4532750,Enterprise High,436,53.7224770642,0.295739575316
326,Patterson Joint Unified,71217,5030127,"Del Puerto High, Cont.",34,9.0,0.577589023195
327,San Lorenzo Unified,61309,137745,Royal Sunset (Continuation),55,8.0,0.819102405629
328,Palm Springs Unified,67173,3330578,Cathedral City High,929,39.833153929,0.696723575888
329,Fresno Unified,62166,1030675,Sunnyside High,1050,32.24,0.568887253098
330,Carmel Unified,65987,2730414,Carmel High,274,71.704379562,0.679044744784
331,East Side Union High,69427,4330031,Independence High,1204,47.9568106312,0.800276490201
332,Corona-Norco Unified,67033,3330586,Lee V. Pollard High (Cont.),156,14.0,0.581043375328
333,Clovis Unified,62117,1030683,Clovis East High,716,61.1787709497,0.398396767466
334,Acalanes Union High,61630,733725,Las Lomas High,577,77.0519930676,0.74777603349
335,Claremont Unified,64394,1931807,"San Antonio High, Cont.",41,17.1463414634,0.593502314996
336,El Tejon Unified,75168,1530401,Frazier Mountain High,121,42.9421487603,0.304721030043
337,Mountain View-Los Altos Union High,69609,4334116,Los Altos High,572,78.9195804196,0.776614310646
338,San Diego Unified,68338,107045,San Diego Communication,50,7.8,0.703490464196
339,Escondido Union High,68106,123430,Escondido Community Day,16,25.0,0.369605142332
340,Perris Union High,67207,113191,Heritage High,959,46.5568300313,0.502294893861
341,Esparto Unified,72686,5732904,Esparto High,95,42.1368421053,0.542914171657
342,Sutter Union High,71449,5137500,Sutter High,259,46.277992278,0.351928692178
343,Oakland Unified,61259,102954,Business & Information Tech,45,4.62222222222,0.879256384577
