,District,District Code,School Code,School Name,number,score,vote
219,Val Verde Unified,75242,3330552,Rancho Verde High,297,38.4882154882,0.553964887475
220,Chaffey Joint Union High,67652,3631058,Los Osos High,287,61.6864111498,0.432260912753
221,Alvord Unified,66977,3330008,La Sierra High,49,71.1836734694,0.641564318035
222,Hanford Joint Union High,63925,1630169,Hanford West High,27,48.5185185185,0.41235459286
223,Palm Springs Unified,67173,3335130,Palm Springs High,11,64.0,0.614053395947
224,Fontana Unified,67710,3630555,Fontana Miller (A. B.) High,26,38.3076923077,0.598276322822
225,Irvine Unified,73650,3035102,University High,11,73.0,0.631859982201
226,Murrieta Valley Unified,75200,3330529,Murrieta Valley High,53,48.8113207547,0.551023137622
227,Central Unified,73965,1030626,Central High East Campus,139,33.3741007194,0.586681844052
228,Sweetwater Union High,68411,3730405,Bonita Vista Senior High,44,84.1818181818,0.675064800415
229,West Contra Costa Unified,61796,730598,Hercules High,153,27.862745098,0.796276929513
230,Sierra Sands Unified,73742,1531367,Burroughs High,16,50.0,0.31420233463
231,Kern Union High,63529,1530344,Stockdale High,87,56.183908046,0.815833333333
232,Center Joint Unified,73973,3430378,Center High,62,46.7419354839,0.514728477984
233,Perris Union High,67207,3330727,Paloma Valley High,48,48.125,0.445681281176
234,Jurupa Unified,67090,114157,Patriot High,11,64.0,0.588575560376
235,Stockton Unified,68676,3932654,Franklin High,11,36.0,0.546288209607
236,Oxnard Union High,72546,5634548,Oxnard High,18,56.0,0.647087467283
237,San Marcos Unified,73791,105726,Mission Hills High,37,70.4864864865,0.485431302545
238,Roseville Joint Union High,66928,3136504,Roseville High,12,33.0,0.465835086665
239,Sacramento City Unified,67439,101972,Rosemont High,61,45.7704918033,0.620729256388
240,Mt. Diablo Unified,61754,731646,College Park High,11,45.0,0.706974540128
241,Moreno Valley Unified,67124,3331071,Vista del Lago High,192,24.6197916667,0.553964887475
