,District,District Code,School Code,School Name,number,score,vote
331,San Juan Unified,67447,3438504,San Juan High,18,18.0,0.501066821841
332,Manteca Unified,68593,112565,New Vision High,11,18.0,0.507855822551
333,Fontana Unified,67710,120758,Jurupa Hills High,63,33.3492063492,0.782992589478
334,Elk Grove Unified,67314,3430329,"Rio Cazadero High, Cont.",36,3.0,0.810262114997
335,Stockton Unified,68676,3932100,Edison High,116,22.4655172414,0.651608986035
336,Chaffey Joint Union High,67652,3631058,Los Osos High,75,45.3866666667,0.432260912753
337,Alvord Unified,66977,3330008,La Sierra High,72,40.3888888889,0.641564318035
338,Washington Unified,76778,1038306,Washington High,12,0.0,0.443277310924
339,Fresno Unified,62166,1034214,McLane High,109,23.7706422018,0.638969873664
340,Riverside Unified,67215,3330024,Arlington High,63,36.5714285714,0.512108731466
341,San Bernardino City Unified,67876,3631082,Arroyo Valley,201,31.2338308458,0.736587270597
