,District,School Code,School Name,number,score,vote
246,Folsom-Cordova Unified,3430501,"Walnutwood High, Alt.",60,36.65,0.513401072086
247,San Jose Unified,4330080,Gunderson High,173,51.6300578035,0.726104035234
248,Carlsbad Unified,3730017,Carlsbad Village Academy,16,19.0,0.549352222947
249,Orange Unified,3035748,Richland Continuation High,38,18.4736842105,0.569069526537
250,Fairfield-Suisun Unified,4830170,Rodriguez (Angelo) High,502,50.8784860558,0.658152554234
251,Tamalpais Union High,2132587,Redwood High,1600,75.53,0.786662367672
252,Kern Union High,1530476,Liberty High,1230,54.4967479675,0.298972449739
253,Desert Sands Unified,3330669,La Quinta High,985,65.3644670051,0.441717002956
254,Saint Helena Unified,2837102,Saint Helena High,290,62.3689655172,0.740305522914
255,Yosemite Unified,2030013,Yosemite High,434,46.6820276498,0.259656652361
256,Santa Rosa High,4930160,Allen (Elsie) High,49,54.9591836735,0.688666300768
257,San Dieguito Union High,3730033,Torrey Pines High,2201,68.0417991822,0.639365324083
258,Anderson Union High,4530804,Anderson High,200,43.515,0.253796337651
259,San Jose Unified,4338950,Willow Glen High,638,61.3197492163,0.745581677036
260,Golden Valley Unified,2030203,Liberty High,354,58.4463276836,0.272232885477
261,Conejo Valley Unified,5630116,Westlake High,2109,69.3802750119,0.53258887876
262,Sierra Unified,1036938,Sierra High,353,64.5580736544,0.390099741411
263,West Sonoma County Union High,4930327,Laguna High,38,23.7105263158,0.788591562708
264,Corona-Norco Unified,3330701,Santiago High,2164,56.0891866913,0.432162875041
265,Newport-Mesa Unified,3031697,Corona del Mar High,1793,67.2163970998,0.47624178429
266,Grossmont Union High,3730066,Valhalla High,1492,61.5643431635,0.44045616003
267,El Dorado Union High,934554,Independence Continuation,44,13.6590909091,0.376518218623
268,Fairfield-Suisun Unified,4836003,Sem Yeto Continuation High,14,29.0,0.649664153932
269,Santa Cruz County Office of Education,4430278,Santa Cruz County,201,18.8855721393,0.751190229766
270,Perris Union High,3330727,Paloma Valley High,821,58.3922046285,0.445681281176
271,Fall River Joint Unified,4533600,Fall River Junior-Senior High,47,66.0425531915,0.330275229358
272,Windsor Unified,4930228,Windsor High,1056,51.6098484848,0.690663417876
273,Lucia Mar Unified,4033205,Lopez Continuation High,37,10.7837837838,0.530927105449
274,Pajaro Valley Unified,4430518,Aptos High,1093,54.8334858188,0.734965034965
275,Temecula Valley Unified,3330743,Chaparral High,1700,56.4176470588,0.423866370972
276,Anaheim Union High,3033784,Loara High,139,58.345323741,0.639949943388
277,Mt. Diablo Unified,731836,Concord High,690,52.3463768116,0.66013560674
278,Kern Union High,1532605,Foothill High,64,45.15625,0.288645690834
279,Santa Cruz City High,4437109,Santa Cruz High,872,58.7282110092,0.751190229766
280,Santa Rosa High,4930244,Carrillo (Maria) High,1405,68.1224199288,0.760627802691
281,Gridley Unified,433953,Gridley High,176,54.4602272727,0.38407079646
282,Oxnard Union High,5634761,Rio Mesa High,466,62.7982832618,0.733040003592
283,Hughson Unified,5032651,Hughson High,433,61.5311778291,0.390536723164
284,Nevada Joint Union High,2935500,Nevada Union High,1874,54.8916755603,0.486882716049
285,Yuba City Unified,5130018,Powell (Albert) Cont.,33,15.3333333333,0.402011581835
286,Fresno Unified,1032911,Herbert Hoover High,74,66.4054054054,0.574914546145
287,Fallbrook Union High,3732179,Fallbrook High,852,60.6549295775,0.408724700334
288,Oakland Unified,137943,Skyline High,69,71.8405797101,0.773475898939
289,Santa Barbara Unified,4235727,Santa Barbara Senior High,1083,73.4441366574,0.772852128796
290,Fort Bragg Unified,2331361,Fort Bragg High,148,48.527027027,0.695269788448
291,Vallejo City Unified,4830147,Bethel (Jesse M.) High,67,53.8656716418,0.737650351766
292,Capistrano Unified,113381,San Juan Hills High,1364,70.1664222874,0.43391730904
293,Red Bluff Joint Union High,5237201,Red Bluff High,733,47.4965893588,0.313456053928
294,Biggs Unified,430827,Biggs High,14,29.0,0.404551201011
295,Oak Park Unified,5630256,Oak Park Independent,55,67.1818181818,0.679618001047
296,Contra Costa County Office of Education,6077168,Floyd Marchus,12,58.0,0.702267303103
297,Chaffey Joint Union High,3633906,Montclair High,52,44.1538461538,0.684804437219
298,Stockton Unified,3937406,Stagg Senior High,59,44.1186440678,0.594881537774
299,Sonora Union High,5536503,Sonora High,736,53.3777173913,0.402743379691
300,Victor Valley Union High,3638012,Victor Valley High,130,45.3615384615,0.447736654306
301,Folsom-Cordova Unified,113571,Vista del Lago High,1490,63.3724832215,0.496486605182
302,Willits Unified,2335487,Willits High,160,43.4625,0.610826064649
303,Folsom-Cordova Unified,3433216,Folsom High,1649,65.6343238326,0.496486605182
